,group_id,title,year,cnt,fraction
8161,G21Y,"INDEXING SCHEME RELATING TO NUCLEAR REACTORS, POWER PLANTS AND EXPLOSIVES, TO PROTECTION AGAINST RADIATION, TO THE TREATMENT OF RADIOACTIVELY CONTAMINATED MATERIAL, TO APPLICATIONS OF RADIOACTIVE SOURCES AND TO THE UTILISATION OF COSMIC RADIATION",1988,262,0.08544332694138979
8624,G21Y,"INDEXING SCHEME RELATING TO NUCLEAR REACTORS, POWER PLANTS AND EXPLOSIVES, TO PROTECTION AGAINST RADIATION, TO THE TREATMENT OF RADIOACTIVELY CONTAMINATED MATERIAL, TO APPLICATIONS OF RADIOACTIVE SOURCES AND TO THE UTILISATION OF COSMIC RADIATION",1989,306,0.07964394471773249
9212,G21Y,"INDEXING SCHEME RELATING TO NUCLEAR REACTORS, POWER PLANTS AND EXPLOSIVES, TO PROTECTION AGAINST RADIATION, TO THE TREATMENT OF RADIOACTIVELY CONTAMINATED MATERIAL, TO APPLICATIONS OF RADIOACTIVE SOURCES AND TO THE UTILISATION OF COSMIC RADIATION",1990,221,0.059293680796091444
9987,G21Y,"INDEXING SCHEME RELATING TO NUCLEAR REACTORS, POWER PLANTS AND EXPLOSIVES, TO PROTECTION AGAINST RADIATION, TO THE TREATMENT OF RADIOACTIVELY CONTAMINATED MATERIAL, TO APPLICATIONS OF RADIOACTIVE SOURCES AND TO THE UTILISATION OF COSMIC RADIATION",1991,251,0.06144250352498825
10343,G21Y,"INDEXING SCHEME RELATING TO NUCLEAR REACTORS, POWER PLANTS AND EXPLOSIVES, TO PROTECTION AGAINST RADIATION, TO THE TREATMENT OF RADIOACTIVELY CONTAMINATED MATERIAL, TO APPLICATIONS OF RADIOACTIVE SOURCES AND TO THE UTILISATION OF COSMIC RADIATION",1992,252,0.058264548796559616
11377,G21Y,"INDEXING SCHEME RELATING TO NUCLEAR REACTORS, POWER PLANTS AND EXPLOSIVES, TO PROTECTION AGAINST RADIATION, TO THE TREATMENT OF RADIOACTIVELY CONTAMINATED MATERIAL, TO APPLICATIONS OF RADIOACTIVE SOURCES AND TO THE UTILISATION OF COSMIC RADIATION",1993,452,0.10140258621463248
11819,G21Y,"INDEXING SCHEME RELATING TO NUCLEAR REACTORS, POWER PLANTS AND EXPLOSIVES, TO PROTECTION AGAINST RADIATION, TO THE TREATMENT OF RADIOACTIVELY CONTAMINATED MATERIAL, TO APPLICATIONS OF RADIOACTIVE SOURCES AND TO THE UTILISATION OF COSMIC RADIATION",1994,781,0.1616391576550939
12589,G21Y,"INDEXING SCHEME RELATING TO NUCLEAR REACTORS, POWER PLANTS AND EXPLOSIVES, TO PROTECTION AGAINST RADIATION, TO THE TREATMENT OF RADIOACTIVELY CONTAMINATED MATERIAL, TO APPLICATIONS OF RADIOACTIVE SOURCES AND TO THE UTILISATION OF COSMIC RADIATION",1995,520,0.10611768451212394
13224,G21Y,"INDEXING SCHEME RELATING TO NUCLEAR REACTORS, POWER PLANTS AND EXPLOSIVES, TO PROTECTION AGAINST RADIATION, TO THE TREATMENT OF RADIOACTIVELY CONTAMINATED MATERIAL, TO APPLICATIONS OF RADIOACTIVE SOURCES AND TO THE UTILISATION OF COSMIC RADIATION",1996,568,0.10237997390031651
13495,G21Y,"INDEXING SCHEME RELATING TO NUCLEAR REACTORS, POWER PLANTS AND EXPLOSIVES, TO PROTECTION AGAINST RADIATION, TO THE TREATMENT OF RADIOACTIVELY CONTAMINATED MATERIAL, TO APPLICATIONS OF RADIOACTIVE SOURCES AND TO THE UTILISATION OF COSMIC RADIATION",1997,567,0.0919147446164221
14610,G21Y,"INDEXING SCHEME RELATING TO NUCLEAR REACTORS, POWER PLANTS AND EXPLOSIVES, TO PROTECTION AGAINST RADIATION, TO THE TREATMENT OF RADIOACTIVELY CONTAMINATED MATERIAL, TO APPLICATIONS OF RADIOACTIVE SOURCES AND TO THE UTILISATION OF COSMIC RADIATION",1998,641,0.08083085544517499
14996,G21Y,"INDEXING SCHEME RELATING TO NUCLEAR REACTORS, POWER PLANTS AND EXPLOSIVES, TO PROTECTION AGAINST RADIATION, TO THE TREATMENT OF RADIOACTIVELY CONTAMINATED MATERIAL, TO APPLICATIONS OF RADIOACTIVE SOURCES AND TO THE UTILISATION OF COSMIC RADIATION",1999,481,0.05895337535650859
15784,G21Y,"INDEXING SCHEME RELATING TO NUCLEAR REACTORS, POWER PLANTS AND EXPLOSIVES, TO PROTECTION AGAINST RADIATION, TO THE TREATMENT OF RADIOACTIVELY CONTAMINATED MATERIAL, TO APPLICATIONS OF RADIOACTIVE SOURCES AND TO THE UTILISATION OF COSMIC RADIATION",2000,262,0.03102508295065117
16458,G21Y,"INDEXING SCHEME RELATING TO NUCLEAR REACTORS, POWER PLANTS AND EXPLOSIVES, TO PROTECTION AGAINST RADIATION, TO THE TREATMENT OF RADIOACTIVELY CONTAMINATED MATERIAL, TO APPLICATIONS OF RADIOACTIVE SOURCES AND TO THE UTILISATION OF COSMIC RADIATION",2001,266,0.02871797972251522
17288,G21Y,"INDEXING SCHEME RELATING TO NUCLEAR REACTORS, POWER PLANTS AND EXPLOSIVES, TO PROTECTION AGAINST RADIATION, TO THE TREATMENT OF RADIOACTIVELY CONTAMINATED MATERIAL, TO APPLICATIONS OF RADIOACTIVE SOURCES AND TO THE UTILISATION OF COSMIC RADIATION",2002,403,0.04227283073769761
17913,G21Y,"INDEXING SCHEME RELATING TO NUCLEAR REACTORS, POWER PLANTS AND EXPLOSIVES, TO PROTECTION AGAINST RADIATION, TO THE TREATMENT OF RADIOACTIVELY CONTAMINATED MATERIAL, TO APPLICATIONS OF RADIOACTIVE SOURCES AND TO THE UTILISATION OF COSMIC RADIATION",2003,410,0.04107907722365554
18526,G21Y,"INDEXING SCHEME RELATING TO NUCLEAR REACTORS, POWER PLANTS AND EXPLOSIVES, TO PROTECTION AGAINST RADIATION, TO THE TREATMENT OF RADIOACTIVELY CONTAMINATED MATERIAL, TO APPLICATIONS OF RADIOACTIVE SOURCES AND TO THE UTILISATION OF COSMIC RADIATION",2004,350,0.03605797710627522
18755,G21Y,"INDEXING SCHEME RELATING TO NUCLEAR REACTORS, POWER PLANTS AND EXPLOSIVES, TO PROTECTION AGAINST RADIATION, TO THE TREATMENT OF RADIOACTIVELY CONTAMINATED MATERIAL, TO APPLICATIONS OF RADIOACTIVE SOURCES AND TO THE UTILISATION OF COSMIC RADIATION",2005,315,0.03646850568271937
19278,G21Y,"INDEXING SCHEME RELATING TO NUCLEAR REACTORS, POWER PLANTS AND EXPLOSIVES, TO PROTECTION AGAINST RADIATION, TO THE TREATMENT OF RADIOACTIVELY CONTAMINATED MATERIAL, TO APPLICATIONS OF RADIOACTIVE SOURCES AND TO THE UTILISATION OF COSMIC RADIATION",2006,209,0.02003667958665001
20043,G21Y,"INDEXING SCHEME RELATING TO NUCLEAR REACTORS, POWER PLANTS AND EXPLOSIVES, TO PROTECTION AGAINST RADIATION, TO THE TREATMENT OF RADIOACTIVELY CONTAMINATED MATERIAL, TO APPLICATIONS OF RADIOACTIVE SOURCES AND TO THE UTILISATION OF COSMIC RADIATION",2007,227,0.023746980628949765
20633,G21Y,"INDEXING SCHEME RELATING TO NUCLEAR REACTORS, POWER PLANTS AND EXPLOSIVES, TO PROTECTION AGAINST RADIATION, TO THE TREATMENT OF RADIOACTIVELY CONTAMINATED MATERIAL, TO APPLICATIONS OF RADIOACTIVE SOURCES AND TO THE UTILISATION OF COSMIC RADIATION",2008,263,0.02816424789678392
21492,G21Y,"INDEXING SCHEME RELATING TO NUCLEAR REACTORS, POWER PLANTS AND EXPLOSIVES, TO PROTECTION AGAINST RADIATION, TO THE TREATMENT OF RADIOACTIVELY CONTAMINATED MATERIAL, TO APPLICATIONS OF RADIOACTIVE SOURCES AND TO THE UTILISATION OF COSMIC RADIATION",2009,256,0.0256205989615651
22350,G21Y,"INDEXING SCHEME RELATING TO NUCLEAR REACTORS, POWER PLANTS AND EXPLOSIVES, TO PROTECTION AGAINST RADIATION, TO THE TREATMENT OF RADIOACTIVELY CONTAMINATED MATERIAL, TO APPLICATIONS OF RADIOACTIVE SOURCES AND TO THE UTILISATION OF COSMIC RADIATION",2010,291,0.021554773197120992
22508,G21Y,"INDEXING SCHEME RELATING TO NUCLEAR REACTORS, POWER PLANTS AND EXPLOSIVES, TO PROTECTION AGAINST RADIATION, TO THE TREATMENT OF RADIOACTIVELY CONTAMINATED MATERIAL, TO APPLICATIONS OF RADIOACTIVE SOURCES AND TO THE UTILISATION OF COSMIC RADIATION",2011,249,0.01746401466135592
23669,G21Y,"INDEXING SCHEME RELATING TO NUCLEAR REACTORS, POWER PLANTS AND EXPLOSIVES, TO PROTECTION AGAINST RADIATION, TO THE TREATMENT OF RADIOACTIVELY CONTAMINATED MATERIAL, TO APPLICATIONS OF RADIOACTIVE SOURCES AND TO THE UTILISATION OF COSMIC RADIATION",2012,297,0.01886953085390663
23791,G21Y,"INDEXING SCHEME RELATING TO NUCLEAR REACTORS, POWER PLANTS AND EXPLOSIVES, TO PROTECTION AGAINST RADIATION, TO THE TREATMENT OF RADIOACTIVELY CONTAMINATED MATERIAL, TO APPLICATIONS OF RADIOACTIVE SOURCES AND TO THE UTILISATION OF COSMIC RADIATION",2013,274,0.015336092710598416
24539,G21Y,"INDEXING SCHEME RELATING TO NUCLEAR REACTORS, POWER PLANTS AND EXPLOSIVES, TO PROTECTION AGAINST RADIATION, TO THE TREATMENT OF RADIOACTIVELY CONTAMINATED MATERIAL, TO APPLICATIONS OF RADIOACTIVE SOURCES AND TO THE UTILISATION OF COSMIC RADIATION",2014,264,0.012699451133570325
25572,G21Y,"INDEXING SCHEME RELATING TO NUCLEAR REACTORS, POWER PLANTS AND EXPLOSIVES, TO PROTECTION AGAINST RADIATION, TO THE TREATMENT OF RADIOACTIVELY CONTAMINATED MATERIAL, TO APPLICATIONS OF RADIOACTIVE SOURCES AND TO THE UTILISATION OF COSMIC RADIATION",2015,94,0.00411249331719836
26261,G21Y,"INDEXING SCHEME RELATING TO NUCLEAR REACTORS, POWER PLANTS AND EXPLOSIVES, TO PROTECTION AGAINST RADIATION, TO THE TREATMENT OF RADIOACTIVELY CONTAMINATED MATERIAL, TO APPLICATIONS OF RADIOACTIVE SOURCES AND TO THE UTILISATION OF COSMIC RADIATION",2016,99,0.004019122905590397
26509,G21Y,"INDEXING SCHEME RELATING TO NUCLEAR REACTORS, POWER PLANTS AND EXPLOSIVES, TO PROTECTION AGAINST RADIATION, TO THE TREATMENT OF RADIOACTIVELY CONTAMINATED MATERIAL, TO APPLICATIONS OF RADIOACTIVE SOURCES AND TO THE UTILISATION OF COSMIC RADIATION",2017,38,0.002657571245638611
479,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",1976,506,0.19908797248966198
1044,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",1977,453,0.20063068010700302
1475,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",1978,483,0.19849015973731904
2361,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",1979,305,0.1725903836033477
2972,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",1980,411,0.18561422048801637
3675,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",1981,440,0.18201599258698503
3918,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",1982,422,0.19566930959336024
4486,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",1983,479,0.2234266843293468
5294,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",1984,574,0.23211895489855916
6128,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",1985,602,0.22334098826532317
6417,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",1986,577,0.21889226100151746
7659,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",1987,567,0.18038539482767946
8298,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",1988,496,0.16175530596537915
8504,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",1989,549,0.14289060669946124
9189,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",1990,482,0.12931924951907728
9678,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",1991,568,0.13904120319598934
10410,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",1992,599,0.13849390765531433
11269,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",1993,610,0.13684862298877393
11762,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",1994,538,0.11134682051016713
12685,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",1995,506,0.10326066992910522
13338,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",1996,537,0.09679233447970065
13578,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",1997,315,0.05106374700912339
14388,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",1998,529,0.06670752344851415
14828,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",1999,555,0.06802312541135606
15970,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",2000,486,0.057550344709986524
16413,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",2001,603,0.06510128485968676
17179,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",2002,566,0.05937077468371426
17739,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",2003,533,0.053402800390752195
18167,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",2004,539,0.055529284743663844
18721,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",2005,451,0.052213638294941064
19667,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",2006,475,0.0455379081514773
20265,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",2007,474,0.04958620624723432
20981,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",2008,421,0.04508421431386324
21262,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",2009,530,0.05304264628761524
21897,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",2010,728,0.05392396868558104
22656,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",2011,703,0.049306033361177566
23449,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",2012,754,0.047904465534833664
23945,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",2013,901,0.05042999829288019
24405,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",2014,1375,0.06614297465401212
25488,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",2015,1813,0.0793186211072407
26095,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",2016,2269,0.09211504922004657
26400,H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES ",2017,1494,0.10448451160484433
558,H01C,RESISTORS,1976,156,0.06137890060946101
1057,H01C,RESISTORS,1977,196,0.08680709337963045
1375,H01C,RESISTORS,1978,178,0.0731495826775213
2240,H01C,RESISTORS,1979,162,0.0916709578483355
2847,H01C,RESISTORS,1980,190,0.08580706056623627
3231,H01C,RESISTORS,1981,197,0.0814935239537183
3987,H01C,RESISTORS,1982,199,0.09227059859971252
5065,H01C,RESISTORS,1983,135,0.06296994234751944
5404,H01C,RESISTORS,1984,169,0.06834164351542944
5920,H01C,RESISTORS,1985,154,0.05713374118415244
6765,H01C,RESISTORS,1986,114,0.04324734446130501
7271,H01C,RESISTORS,1987,217,0.06903638567479091
7878,H01C,RESISTORS,1988,220,0.07174630506528913
8626,H01C,RESISTORS,1989,216,0.05621925509486999
9274,H01C,RESISTORS,1990,207,0.055537520021678416
9739,H01C,RESISTORS,1991,189,0.04626547078176406
10364,H01C,RESISTORS,1992,202,0.04670412244803589
10984,H01C,RESISTORS,1993,211,0.0473361630338218
11898,H01C,RESISTORS,1994,166,0.034356082164847104
12660,H01C,RESISTORS,1995,90,0.018366522319406067
13416,H01C,RESISTORS,1996,164,0.029560414999387163
13499,H01C,RESISTORS,1997,166,0.026909784138141216
14305,H01C,RESISTORS,1998,239,0.030138181671445902
15205,H01C,RESISTORS,1999,344,0.04216208133604772
15431,H01C,RESISTORS,2000,326,0.03860372916760413
16533,H01C,RESISTORS,2001,355,0.03832662707328159
16735,H01C,RESISTORS,2002,303,0.03178329457449721
17811,H01C,RESISTORS,2003,336,0.033664804749142095
18425,H01C,RESISTORS,2004,248,0.0255496523495893
19229,H01C,RESISTORS,2005,248,0.028711712410521915
19451,H01C,RESISTORS,2006,338,0.032403816747788056
20046,H01C,RESISTORS,2007,292,0.030546776844287804
21012,H01C,RESISTORS,2008,227,0.024309065675170913
21657,H01C,RESISTORS,2009,212,0.021217058515046096
22103,H01C,RESISTORS,2010,333,0.0246657713905199
22916,H01C,RESISTORS,2011,320,0.02244371362101966
23533,H01C,RESISTORS,2012,350,0.022236820871607138
23851,H01C,RESISTORS,2013,358,0.02003766857808114
24436,H01C,RESISTORS,2014,324,0.015585690027563581
25034,H01C,RESISTORS,2015,333,0.01456872632581972
25715,H01C,RESISTORS,2016,470,0.019080684501287744
26691,H01C,RESISTORS,2017,288,0.02014159259852421
632,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,1976,541,0.21285887967768208
1021,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,1977,499,0.221003773451202
1808,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,1978,481,0.19766825431397608
2540,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,1979,404,0.22861152451066383
2864,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,1980,445,0.20096916816829022
3422,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,1981,513,0.21221410044800754
3881,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,1982,511,0.23693605972086984
5106,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,1983,437,0.2038360355990074
5399,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,1984,528,0.21351708743282097
6313,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,1985,654,0.24263290087295905
6788,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,1986,493,0.18702579666160848
7604,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,1987,660,0.2099724172597327
7900,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,1988,543,0.17708292568387274
8861,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,1989,738,0.19208245490747247
9331,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,1990,737,0.19773503505302895
9649,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,1991,694,0.16988485038383205
10544,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,1992,671,0.1551409215971885
11326,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,1993,629,0.14111112108186688
11877,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,1994,702,0.14528897397423293
12806,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,1995,772,0.15754394700646093
12842,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,1996,851,0.15338971441755167
13515,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,1997,795,0.1288751710230257
14732,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,1998,1017,0.1282448985768221
15100,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,1999,1102,0.13506573730326915
15688,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,2000,1232,0.14588893967634445
16350,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,2001,1283,0.1385156691127332
16924,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,2002,1532,0.16069969402023013
17748,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,2003,1797,0.1800465896851439
18484,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,2004,1909,0.19667050941679828
18926,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,2005,2012,0.2329353442337504
19485,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,2006,2292,0.21973239049091783
20432,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,2007,1994,0.20859682543667768
20977,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,2008,1899,0.20336086219008617
21757,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,2009,1831,0.18324733085400663
22203,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,2010,2528,0.1872524626883913
22654,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,2011,2775,0.19462907905727986
23132,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,2012,2731,0.17351073657245455
24117,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,2013,2846,0.1592938680816171
24746,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,2014,3111,0.14965148665355033
25535,H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES ,2015,3339,0.1460810126183545
